frame_idx,gen_time,fetch_time,preprocess_time,render_time,total_time,sleep_time,end_to_end_time,datasize,quality_level,quant_mask,diff_thresh
2323,0.009333,0.004538,0.025833,0.036408,0.076112,0.000000,0.076112,3010286,2,248,10
2324,0.006958,0.004785,0.024043,0.035348,0.071134,0.000000,0.071134,2993156,2,248,10
2325,0.007104,0.003615,0.025497,0.039026,0.075242,0.000000,0.075242,3033943,2,248,10
2326,0.008360,0.002222,0.023693,0.040699,0.074974,0.000000,0.074974,3048762,2,248,10
2327,0.006198,0.004449,0.025439,0.039568,0.075653,0.000000,0.075653,3052537,2,248,10
2328,0.009251,0.003249,0.025100,0.038530,0.076130,0.000000,0.076130,3003526,2,248,10
2329,0.008943,0.002331,0.026610,0.027226,0.065111,0.000000,0.065111,2876962,2,248,10
2330,0.004176,0.004170,0.027401,0.037527,0.073273,0.000000,0.073273,2903487,2,248,10
2331,0.005348,0.002410,0.028235,0.048462,0.084456,0.000000,0.084456,2846828,2,248,10
2332,0.007058,0.003177,0.025915,0.038054,0.074204,0.000000,0.074204,2834052,2,248,10
2333,0.002751,0.003178,0.028636,0.045591,0.080156,0.000000,0.080156,2842360,2,248,10
2334,0.004152,0.005311,0.027134,0.030603,0.067200,0.000000,0.067200,2974182,2,248,10
2335,0.003622,0.002992,0.028141,0.043781,0.078536,0.000000,0.078536,2960264,2,248,10
2336,0.004272,0.004013,0.027907,0.029204,0.065395,0.000000,0.065395,2954949,2,248,10
2337,0.006377,0.002173,0.028419,0.035661,0.072631,0.000000,0.072631,3006309,2,248,10
2338,0.003057,0.004525,0.027676,0.040681,0.075939,0.000000,0.075939,2870280,2,248,10
2339,0.005608,0.003876,0.027792,0.037508,0.074785,0.000000,0.074785,2840458,2,248,10
2340,0.003986,0.005935,0.026112,0.040203,0.076235,0.000000,0.076235,3003037,2,248,10
2341,0.003513,0.004577,0.026148,0.026429,0.060668,0.000000,0.060668,2999988,2,248,10
2342,0.003974,0.006309,0.025251,0.037609,0.073143,0.000000,0.073143,2958249,2,248,10
2343,0.003512,0.004022,0.027669,0.044499,0.079701,0.000000,0.079701,2980183,2,248,10
2344,0.008519,0.005474,0.027492,0.030126,0.071611,0.000000,0.071611,3057469,2,248,10
2345,0.009364,0.003162,0.024128,0.033755,0.070409,0.000000,0.070409,3051545,2,248,10
2346,0.006870,0.002009,0.024509,0.028570,0.061957,0.000000,0.061957,3032294,2,248,10
2347,0.006610,0.001771,0.024318,0.027157,0.059857,0.000000,0.059857,2921023,2,248,10
2348,0.009186,0.003374,0.022669,0.028014,0.063243,0.000000,0.063243,2878038,2,248,10
2349,0.005777,0.003141,0.026299,0.031516,0.066733,0.000000,0.066733,2963318,2,248,10
2350,0.008898,0.003281,0.024703,0.040026,0.076907,0.000000,0.076907,2977740,2,248,10
2351,0.008862,0.002303,0.024580,0.039498,0.075244,0.000000,0.075244,2961774,2,248,10
2352,0.006371,0.004067,0.025388,0.043481,0.079307,0.000000,0.079307,2949955,2,248,10
2353,0.006107,0.004521,0.025682,0.039902,0.076212,0.000000,0.076212,2987859,2,248,10
2354,0.003682,0.003152,0.026610,0.036233,0.069677,0.000000,0.069677,3072992,2,248,10
2355,0.006353,0.003284,0.024492,0.039819,0.073949,0.000000,0.073949,3078687,2,248,10
2356,0.005542,0.003892,0.025866,0.026595,0.061895,0.000000,0.061895,2854775,2,248,10
2357,0.007562,0.002972,0.025158,0.035029,0.070721,0.000000,0.070721,2901309,2,248,10
2358,0.007094,0.002506,0.025491,0.030582,0.065673,0.000000,0.065673,2929263,2,248,10
2359,0.005684,0.001909,0.026593,0.026717,0.060903,0.000000,0.060903,2915180,2,248,10
2360,0.007562,0.002782,0.025212,0.038241,0.073798,0.000000,0.073798,2930712,2,248,10
2361,0.007471,0.003379,0.025533,0.047964,0.084347,0.000000,0.084347,2914856,2,248,10
2362,0.006394,0.003663,0.026834,0.031725,0.068616,0.000000,0.068616,3007968,2,248,10
2363,0.006203,0.002523,0.026582,0.030387,0.065695,0.000000,0.065695,3037461,2,248,10
2364,0.004421,0.003080,0.027015,0.031238,0.065754,0.000000,0.065754,2991049,2,248,10
2365,0.006173,0.001950,0.025807,0.052616,0.086545,0.000000,0.086545,2993344,2,248,10
2366,0.006318,0.004757,0.025566,0.034588,0.071229,0.000000,0.071229,2880759,2,248,10
2367,0.004188,0.002199,0.027901,0.041261,0.075549,0.000000,0.075549,2885893,2,248,10
2368,0.006152,0.005416,0.027726,0.040694,0.079988,0.000000,0.079988,2907380,2,248,10
2369,0.005333,0.002930,0.027757,0.038637,0.074658,0.000000,0.074658,2898811,2,248,10
2370,0.005843,0.002581,0.027464,0.069507,0.105395,0.000000,0.105395,3004833,2,248,10
2371,0.007635,0.003005,0.028993,0.106025,0.145658,0.000000,0.145658,3027791,2,248,10
2372,0.012512,0.005018,0.026141,0.062431,0.106103,0.000000,0.106103,2933718,2,248,10
2373,0.009688,0.004251,0.026196,0.037477,0.077612,0.000000,0.077612,3081690,2,248,10
2374,0.006090,0.006687,0.027504,0.058909,0.099190,0.000000,0.099190,3057553,2,248,10
2375,0.010717,0.012850,0.027279,0.036163,0.087008,0.000000,0.087008,2679500,2,248,10
2376,0.008340,0.003457,0.025755,0.047996,0.085547,0.000000,0.085547,2653580,2,248,10
2377,0.008333,0.003588,0.027216,0.038270,0.077408,0.000000,0.077408,2799125,2,248,10
2378,0.008448,0.003153,0.028183,0.045804,0.085588,0.000000,0.085588,2838801,2,248,10
2379,0.007394,0.006614,0.026883,0.039692,0.080584,0.000000,0.080584,2883432,2,248,10
2380,0.012086,0.005286,0.023120,0.040649,0.081141,0.000000,0.081141,2927643,2,248,10
2381,0.007837,0.004893,0.024852,0.048506,0.086086,0.000000,0.086086,3037670,2,248,10
2382,0.004923,0.002677,0.025611,0.033421,0.066632,0.000000,0.066632,3039713,2,248,10
2383,0.007335,0.003841,0.026188,0.044492,0.081856,0.000000,0.081856,3002474,2,248,10
2384,0.006398,0.002028,0.024910,0.061917,0.095252,0.000000,0.095252,2981432,2,248,10
2385,0.007397,0.003247,0.025196,0.043265,0.079105,0.000000,0.079105,3040996,2,248,10
2386,0.006115,0.004394,0.026468,0.036901,0.073879,0.000000,0.073879,3057909,2,248,10
2387,0.005897,0.004458,0.026165,0.043085,0.079604,0.000000,0.079604,3051156,2,248,10
2388,0.005729,0.002810,0.027147,0.039665,0.075350,0.000000,0.075350,3071363,2,248,10
2389,0.004059,0.001854,0.025984,0.036821,0.068718,0.000000,0.068718,3161557,2,248,10
2390,0.006009,0.003483,0.025155,0.036486,0.071133,0.000000,0.071133,3170082,2,248,10
2391,0.006776,0.003432,0.026514,0.035456,0.072179,0.000000,0.072179,3158291,2,248,10
2392,0.003989,0.003575,0.028554,0.044120,0.080238,0.000000,0.080238,3008671,2,248,10
2393,0.004531,0.003716,0.028080,0.032691,0.069019,0.000000,0.069019,3002006,2,248,10
2394,0.002886,0.002993,0.028156,0.037587,0.071621,0.000000,0.071621,3066385,2,248,10
2395,0.006480,0.003069,0.026560,0.035716,0.071826,0.000000,0.071826,3010547,2,248,10
2396,0.003180,0.001785,0.029777,0.020230,0.054972,0.000000,0.054972,2963287,2,248,10
2397,0.004450,0.002996,0.028580,0.045245,0.081272,0.000000,0.081272,2864569,2,248,10
2398,0.004889,0.002875,0.027048,0.030364,0.065176,0.000000,0.065176,2836262,2,248,10
2399,0.003008,0.001932,0.027177,0.031939,0.064055,0.000000,0.064055,2913595,2,248,10
2400,0.004530,0.003568,0.027640,0.046468,0.082206,0.000000,0.082206,2999330,2,248,10
2401,0.003888,0.004379,0.028278,0.038422,0.074968,0.000000,0.074968,3018118,2,248,10
2402,0.003077,0.001518,0.026941,0.030496,0.062032,0.000000,0.062032,2888684,2,248,10
2403,0.006058,0.004705,0.027837,0.026730,0.065330,0.000000,0.065330,2775098,2,248,10
2404,0.005083,0.001986,0.026987,0.039450,0.073506,0.000000,0.073506,2693875,2,248,10
2405,0.003575,0.003296,0.028828,0.032149,0.067848,0.000000,0.067848,2623873,2,248,10
2406,0.003455,0.003789,0.027180,0.013163,0.047588,0.000000,0.047588,2620298,2,248,10
2407,0.004130,0.004403,0.027766,0.030578,0.066877,0.000000,0.066877,2561050,2,248,10
2408,0.004607,0.002482,0.026758,0.024689,0.058537,0.000000,0.058537,2512180,2,248,10
2409,0.007121,0.002941,0.028305,0.079240,0.117607,0.000000,0.117607,2617368,2,248,10
2410,0.008647,0.010116,0.027514,0.035528,0.081805,0.000000,0.081805,2484086,2,248,10
2411,0.012031,0.004601,0.023763,0.047429,0.087824,0.000000,0.087824,2407619,2,248,10
2412,0.009421,0.001941,0.025384,0.030666,0.067412,0.000000,0.067412,2476488,2,248,10
2413,0.004299,0.003117,0.028023,0.044090,0.079528,0.000000,0.079528,2545910,2,248,10
2414,0.007261,0.003804,0.024486,0.051065,0.086618,0.000000,0.086618,2514929,2,248,10
2415,0.006443,0.002629,0.025308,0.033431,0.067810,0.000000,0.067810,2452171,2,248,10
2416,0.004885,0.007456,0.028086,0.047238,0.087665,0.000000,0.087665,2398205,2,248,10
2417,0.006078,0.004936,0.027478,0.036938,0.075429,0.000000,0.075429,2242651,2,248,10
2418,0.005009,0.003431,0.027079,0.024758,0.060278,0.000000,0.060278,2173471,2,248,10
2419,0.008476,0.003485,0.025112,0.027988,0.065061,0.000000,0.065061,2228139,2,248,10
2420,0.010024,0.002209,0.023416,0.034806,0.070456,0.000000,0.070456,2236612,2,248,10
2421,0.010180,0.003074,0.022888,0.012846,0.048988,0.000000,0.048988,2229843,2,248,10
2422,0.008114,0.001758,0.023963,0.037769,0.071605,0.000000,0.071605,2524258,2,248,10
2423,0.008750,0.002336,0.022753,0.013056,0.046896,0.000000,0.046896,2567928,2,248,10
2424,0.008342,0.002718,0.022425,0.016783,0.050268,0.000000,0.050268,2392637,2,248,10
2425,0.010098,0.003045,0.024700,0.024990,0.062833,0.000000,0.062833,2501952,2,248,10
2426,0.008410,0.004067,0.024446,0.015943,0.052866,0.000000,0.052866,2374412,2,248,10
2427,0.004405,0.004743,0.026278,0.025014,0.060440,0.000000,0.060440,2364606,2,248,10
2428,0.008341,0.002908,0.024137,0.024923,0.060309,0.000000,0.060309,2295145,2,248,10
2429,0.007255,0.003025,0.024670,0.023885,0.058835,0.000000,0.058835,2311597,2,248,10
2430,0.007945,0.003634,0.025939,0.011592,0.049110,0.000000,0.049110,2267980,2,248,10
2431,0.005802,0.003385,0.024332,0.027079,0.060598,0.000000,0.060598,2250909,2,248,10
2432,0.006947,0.004812,0.025864,0.025408,0.063031,0.000000,0.063031,2130026,2,248,10
2433,0.006393,0.002421,0.025050,0.007374,0.041237,0.000000,0.041237,2004930,2,248,10
2434,0.005846,0.001931,0.025465,0.007068,0.040309,0.000000,0.040309,1829092,2,248,10
2435,0.009642,0.003714,0.023504,0.008295,0.045154,0.000000,0.045154,1632187,2,248,10
2436,0.009728,0.001831,0.022401,0.008224,0.042184,0.000000,0.042184,1743233,2,248,10
2437,0.011360,0.003343,0.023717,0.010864,0.049285,0.000000,0.049285,1743625,2,248,10
2438,0.008114,0.001974,0.021966,0.007613,0.039667,0.000000,0.039667,1791239,2,248,10
2439,0.007556,0.002001,0.021423,0.009056,0.040035,0.000000,0.040035,1625430,2,248,10
2440,0.002994,0.003033,0.024409,0.008946,0.039381,0.000000,0.039381,1529609,2,248,10
2441,0.004178,0.003477,0.027602,0.008401,0.043658,0.000000,0.043658,1453075,2,248,10
2442,0.004721,0.003314,0.027922,0.006275,0.042232,0.000000,0.042232,1638130,2,248,10
2443,0.003313,0.002307,0.028281,0.007565,0.041466,0.000000,0.041466,1633159,2,248,10
2444,0.003674,0.001803,0.029167,0.009652,0.044295,0.000000,0.044295,1676554,2,248,10
2445,0.003468,0.002984,0.028393,0.007119,0.041965,0.000000,0.041965,1663938,2,248,10
2446,0.003903,0.001847,0.028279,0.009496,0.043526,0.000000,0.043526,1585257,2,248,10
2447,0.005836,0.003716,0.026360,0.006741,0.042654,0.000000,0.042654,1242403,2,248,10
2448,0.003075,0.003852,0.028417,0.010567,0.045911,0.000000,0.045911,1575653,2,248,10
2449,0.004017,0.004422,0.027002,0.007799,0.043240,0.000000,0.043240,1729660,2,248,10
2450,0.007679,0.002833,0.025545,0.011239,0.047296,0.000000,0.047296,1756639,2,248,10
2451,0.004192,0.004781,0.027738,0.007927,0.044639,0.000000,0.044639,1795051,2,248,10
2452,0.004402,0.002690,0.027863,0.010281,0.045236,0.000000,0.045236,1578709,2,248,10
2453,0.002717,0.002948,0.028025,0.011490,0.045181,0.000000,0.045181,1708899,2,248,10
2454,0.003332,0.004335,0.027622,0.010816,0.046105,0.000000,0.046105,1810188,2,248,10
2455,0.003932,0.003677,0.027870,0.011444,0.046922,0.000000,0.046922,1581931,2,248,10
2456,0.004301,0.003878,0.028350,0.010582,0.047111,0.000000,0.047111,1505350,2,248,10
2457,0.005143,0.002662,0.027453,0.010417,0.045675,0.000000,0.045675,1396639,2,248,10
2458,0.002961,0.004044,0.028757,0.010262,0.046024,0.000000,0.046024,1415032,2,248,10
2459,0.003931,0.003122,0.027727,0.006788,0.041569,0.000000,0.041569,1501547,2,248,10
2460,0.005732,0.001840,0.026818,0.007638,0.042028,0.000000,0.042028,1460446,2,248,10
2461,0.005128,0.003339,0.027045,0.012098,0.047610,0.000000,0.047610,1519535,2,248,10
2462,0.005447,0.002825,0.027328,0.007624,0.043224,0.000000,0.043224,1551497,2,248,10
2463,0.004796,0.002629,0.027413,0.024232,0.059071,0.000000,0.059071,1595900,2,248,10
2464,0.009448,0.003414,0.025542,0.034391,0.072796,0.000000,0.072796,1528624,2,248,10
2465,0.009040,0.002142,0.024899,0.016567,0.052647,0.000000,0.052647,1759989,2,248,10
2466,0.007453,0.003338,0.028170,0.009847,0.048807,0.000000,0.048807,1836400,2,248,10
2467,0.004268,0.002989,0.028152,0.014716,0.050124,0.000000,0.050124,1921670,2,248,10
2468,0.004641,0.005974,0.027546,0.013008,0.051169,0.000000,0.051169,1837194,2,248,10
2469,0.002802,0.004833,0.028046,0.009025,0.044706,0.000000,0.044706,1740122,2,248,10
2470,0.003831,0.002693,0.028967,0.011182,0.046673,0.000000,0.046673,1960945,2,248,10
2471,0.003542,0.003376,0.027942,0.008784,0.043644,0.000000,0.043644,1903253,2,248,10
2472,0.003721,0.001926,0.027211,0.009087,0.041944,0.000000,0.041944,1987847,2,248,10
2473,0.003322,0.002519,0.027887,0.013991,0.047720,0.000000,0.047720,2050216,2,248,10
2474,0.005268,0.003110,0.026678,0.009491,0.044548,0.000000,0.044548,1966244,2,248,10
2475,0.006696,0.003164,0.027158,0.012033,0.049051,0.000000,0.049051,1873774,2,248,10
2476,0.004656,0.003492,0.026975,0.013625,0.048748,0.000000,0.048748,2030512,2,248,10
2477,0.006153,0.004564,0.026036,0.010171,0.046924,0.000000,0.046924,1973030,2,248,10
2478,0.004642,0.002438,0.028359,0.009871,0.045311,0.000000,0.045311,2095176,2,248,10
2479,0.004036,0.002136,0.028054,0.024192,0.058418,0.000000,0.058418,2153269,2,248,10
2480,0.005056,0.003285,0.026896,0.011285,0.046523,0.000000,0.046523,2093231,2,248,10
2481,0.004827,0.003858,0.027073,0.012273,0.048031,0.000000,0.048031,2120887,2,248,10
2482,0.004842,0.002993,0.027196,0.034359,0.069390,0.000000,0.069390,2283495,2,248,10
2483,0.004001,0.002815,0.027050,0.017867,0.051733,0.000000,0.051733,2378951,2,248,10
2484,0.005094,0.004664,0.027039,0.031795,0.068592,0.000000,0.068592,2386786,2,248,10
2485,0.004535,0.003359,0.027714,0.032738,0.068347,0.000000,0.068347,2328723,2,248,10
2486,0.002990,0.002671,0.027636,0.013003,0.046300,0.000000,0.046300,2452878,2,248,10
2487,0.008143,0.003282,0.025116,0.025771,0.062312,0.000000,0.062312,2441397,2,248,10
2488,0.004687,0.003802,0.027468,0.028039,0.063996,0.000000,0.063996,2444997,2,248,10
2489,0.006194,0.001897,0.027018,0.030113,0.065222,0.000000,0.065222,2470193,2,248,10
2490,0.005427,0.002952,0.025988,0.030665,0.065031,0.000000,0.065031,2433621,2,248,10
2491,0.005997,0.002090,0.028517,0.026918,0.063521,0.000000,0.063521,2525710,2,248,10
2492,0.004338,0.003029,0.027238,0.007627,0.042232,0.000000,0.042232,2127113,2,248,10
2493,0.003688,0.002928,0.027771,0.008140,0.042526,0.000000,0.042526,2069256,2,248,10
2494,0.005633,0.001873,0.025585,0.009962,0.043054,0.000000,0.043054,2239825,2,248,10
2495,0.007249,0.002597,0.024906,0.032081,0.066833,0.000000,0.066833,2332547,2,248,10
2496,0.005518,0.001786,0.025643,0.023522,0.056469,0.000000,0.056469,2430187,2,248,10
2497,0.009751,0.002778,0.021939,0.028534,0.063002,0.000000,0.063002,2441355,2,248,10
2498,0.007404,0.002181,0.022563,0.029844,0.061992,0.000000,0.061992,2413449,2,248,10
2499,0.008398,0.005738,0.023945,0.033062,0.071143,0.000000,0.071143,2537331,2,248,10
2500,0.004062,0.003062,0.022364,0.037840,0.067328,0.000000,0.067328,2603646,2,248,10
2501,0.003645,0.002128,0.024400,0.035235,0.065407,0.000000,0.065407,2715754,2,248,10
2502,0.002622,0.003093,0.023429,0.029938,0.059081,0.000000,0.059081,2854853,2,248,10
2503,0.004881,0.004260,0.028724,0.035128,0.072993,0.000000,0.072993,2872256,2,248,10
2504,0.003639,0.006525,0.025065,0.034598,0.069827,0.000000,0.069827,2915775,2,248,10
2505,0.007353,0.005162,0.024604,0.032972,0.070091,0.000000,0.070091,2846726,2,248,10
2506,0.007226,0.004440,0.025706,0.031933,0.069305,0.000000,0.069305,2946266,2,248,10
2507,0.007391,0.001753,0.022991,0.038624,0.070759,0.000000,0.070759,3032884,2,248,10
2508,0.006684,0.002856,0.025199,0.038483,0.073222,0.000000,0.073222,3040080,2,248,10
2509,0.007371,0.004288,0.022199,0.024810,0.058669,0.000000,0.058669,3040745,2,248,10
2510,0.006471,0.003386,0.021993,0.029526,0.061376,0.000000,0.061376,3021580,2,248,10
2511,0.003645,0.005155,0.025278,0.050910,0.084988,0.000000,0.084988,3045664,2,248,10
2512,0.010098,0.003922,0.026573,0.041270,0.081863,0.000000,0.081863,3052359,2,248,10
2513,0.007130,0.002064,0.024423,0.030820,0.064437,0.000000,0.064437,3020521,2,248,10
2514,0.007456,0.004571,0.025015,0.032979,0.070021,0.000000,0.070021,3012262,2,248,10
2515,0.005792,0.002820,0.023212,0.025500,0.057323,0.000000,0.057323,2971000,2,248,10
2516,0.007539,0.002016,0.022699,0.032682,0.064936,0.000000,0.064936,2921811,2,248,10
2517,0.007650,0.003376,0.024154,0.029510,0.064690,0.000000,0.064690,2940736,2,248,10
2518,0.003790,0.002551,0.023591,0.032162,0.062094,0.000000,0.062094,2961995,2,248,10
2519,0.003926,0.002075,0.025469,0.026980,0.058451,0.000000,0.058451,2970157,2,248,10
2520,0.003006,0.001568,0.028175,0.035261,0.068010,0.000000,0.068010,2945070,2,248,10
2521,0.004877,0.003882,0.026982,0.040553,0.076294,0.000000,0.076294,2911174,2,248,10
2522,0.004516,0.005300,0.026957,0.031986,0.068759,0.000000,0.068759,2889786,2,248,10
2523,0.003860,0.004598,0.026197,0.034456,0.069111,0.000000,0.069111,2966358,2,248,10
2524,0.003043,0.005621,0.027498,0.044824,0.080986,0.000000,0.080986,2970563,2,248,10
2525,0.003501,0.005337,0.024677,0.038441,0.071956,0.000000,0.071956,2890500,2,248,10
2526,0.003549,0.006383,0.027301,0.034685,0.071918,0.000000,0.071918,2875072,2,248,10
2527,0.003377,0.004775,0.024091,0.026697,0.058940,0.000000,0.058940,2898780,2,248,10
2528,0.003621,0.003313,0.026943,0.027679,0.061557,0.000000,0.061557,2890643,2,248,10
2529,0.004038,0.002563,0.025849,0.048545,0.080995,0.000000,0.080995,2924095,2,248,10
2530,0.002914,0.003368,0.025222,0.037346,0.068850,0.000000,0.068850,2933819,2,248,10
2531,0.004031,0.003760,0.029242,0.031195,0.068228,0.000000,0.068228,2945236,2,248,10
2532,0.003352,0.003776,0.027262,0.039166,0.073556,0.000000,0.073556,2849418,2,248,10
2533,0.008921,0.005645,0.027609,0.044948,0.087123,0.000000,0.087123,2990134,2,248,10
2534,0.012831,0.003340,0.027744,0.034988,0.078904,0.000000,0.078904,2801379,2,248,10
2535,0.009437,0.003914,0.029316,0.033921,0.076588,0.000000,0.076588,2834424,2,248,10
2536,0.004290,0.002716,0.028805,0.033346,0.069157,0.000000,0.069157,2867194,2,248,10
2537,0.003919,0.002986,0.031480,0.059646,0.098031,0.000000,0.098031,2873753,2,248,10
2538,0.006949,0.003072,0.027498,0.023967,0.061487,0.000000,0.061487,2937954,2,248,10
2539,0.013063,0.005077,0.027091,0.045703,0.090935,0.000000,0.090935,2934558,2,248,10
2540,0.009862,0.002485,0.029391,0.054371,0.096109,0.000000,0.096109,2985281,2,248,10
2541,0.005291,0.003935,0.029570,0.054481,0.093278,0.000000,0.093278,2976822,2,248,10
2542,0.007609,0.005429,0.028640,0.037091,0.078768,0.000000,0.078768,2974250,2,248,10
2543,0.006958,0.005056,0.027450,0.050728,0.090192,0.000000,0.090192,2916311,2,248,10
2544,0.011075,0.004294,0.026929,0.048276,0.090574,0.000000,0.090574,3056380,2,248,10
2545,0.004196,0.002799,0.031021,0.040870,0.078885,0.000000,0.078885,3028213,2,248,10
2546,0.010895,0.005537,0.027198,0.037752,0.081382,0.000000,0.081382,3056096,2,248,10
2547,0.008350,0.003238,0.029418,0.032521,0.073527,0.000000,0.073527,3046627,2,248,10
2548,0.004694,0.001912,0.024322,0.028410,0.059339,0.000000,0.059339,3060938,2,248,10
2549,0.004538,0.002998,0.019258,0.022832,0.049626,0.000000,0.049626,3048814,2,248,10
2550,0.002533,0.001488,0.020607,0.027400,0.052027,0.000000,0.052027,3047702,2,248,10
2551,0.003332,0.001613,0.020170,0.035293,0.060409,0.000000,0.060409,3078817,2,248,10
2552,0.005153,0.001884,0.023746,0.058798,0.089582,0.000000,0.089582,3108831,2,248,10
2553,0.009183,0.002043,0.030788,0.028653,0.070667,0.000000,0.070667,3072987,2,248,10
2554,0.005265,0.002963,0.032185,0.037232,0.077645,0.000000,0.077645,3103628,2,248,10
2555,0.007151,0.004017,0.033472,0.042016,0.086655,0.000000,0.086655,3066721,2,248,10
2556,0.007441,0.006213,0.030445,0.037475,0.081573,0.000000,0.081573,3048863,2,248,10
2557,0.009818,0.003182,0.029526,0.032773,0.075298,0.000000,0.075298,3040144,2,248,10
2558,0.007001,0.002256,0.032193,0.039134,0.080583,0.000000,0.080583,2972737,2,248,10
2559,0.010528,0.003739,0.027500,0.031992,0.073759,0.000000,0.073759,2980074,2,248,10
2560,0.010861,0.003088,0.028527,0.035927,0.078403,0.000000,0.078403,2947659,2,248,10
2561,0.008541,0.002387,0.029785,0.033634,0.074348,0.000000,0.074348,2926372,2,248,10
2562,0.002958,0.003338,0.023968,0.029480,0.059744,0.000000,0.059744,2977699,2,248,10
